序號,股票代號,CB代號,名稱,信用評等,擔保,發行規模,轉換價格,發行年期,詢圈競拍,發行券商,產業分類,產業地位,股本大小,發行價格,到期還本價格,訂價溢價率,掛牌日期,到期日期,掛牌最高,掛牌最低
1832,6629,66292,泰金二K,6,無擔保,3.0,135.0,3.0,競拍,元大證券,居家生活,泰國家飾鑄件大廠,3.57,116.79,100.0,1.02,2024-09-13,2027/09/13,129.0,96.0
1833,6641,66411,基士德一K,5,無擔保,3.0,76.0,5.0,競拍,永豐金證,綠能環保,大陸水處理環保設備與技術服務綜合服務商,3.7,104.64,100.0,1.05,2021-05-17,2026/05/17,109.8,93.0
1834,6645,66451,金萬林一創,,,,28.31,,詢圈,華南永昌,,,,100.0,100.0,0.0,,,112.6,101.4
1835,6654,66541,天正國際一,台新銀行,有擔保,4.0,98.0,3.0,競拍,凱基證券,其他業電子業,專業的被動元件自動化生產設備商,3.7,116.41,100.0,1.0234,2021-12-10,2024/12/10,122.5,98.0
1836,6655,66551,科定一,陽信銀行,有擔保,3.0,50.1,3.0,詢圈,國票證券,其他業,主要從事木製板材之製造商,8.22,100.6,100.0,1.03,2021-01-05,2024/01/05,440.0,110.65
1837,6664,66641,群翊一,6,無擔保,5.0,96.0,3.0,詢圈,福邦證券,電子零組件業,全球最大PCB塗佈烘烤設備廠商,5.64,101.0,100.0,1.066,2022-05-30,2025/05/30,403.0,102.0
1838,6664,66642,群翊二,6,無擔保,12.5,306.0,3.0,競拍,福邦證券,電子零組件業,全球最大PCB塗佈烘烤設備廠商,5.8,106.98,100.0,1.0472,2024-11-19,2027/11/19,122.05,95.55
1839,6668,66681,中揚光一,兆豐銀,有擔保,4.04,86.8,3.0,詢圈,凱基證券,光電業,鴻海集團轉投資的光學鏡片模具廠,9.12,101.0,100.0,1.063,2019-01-02,2023/01/02,125.8,99.75
1840,6668,66682,中揚光二,6,無擔保,2.525,85.8,3.0,詢圈,凱基證券,光電業,鴻海集團轉投資的光學鏡片模具廠,9.12,100.1,100.0,1.04,2019-01-03,2023/01/03,125.0,97.4
1841,6668,66683,中揚光三,6,無擔保,5.0,62.0,3.0,詢圈,凱基證券,光電業,鴻海集團轉投資的光學鏡片模具廠,9.12,100.3,100.0,1.0605,2022-01-03,2025/01/03,131.5,93.3
1842,6670,66701,復盛應用一,3,無擔保,15.0,210.0,3.0,競拍,富邦證券,運動休閒,全球最大之高爾夫球桿頭製造商,13.3,112.01,100.0,1.0345,2022-04-11,2025/04/11,217.0,103.2
1843,6680,66801,鑫創電子一,6,無擔保,3.5,76.2,3.0,詢圈,台新證券,電腦及週邊設備業,智能交通車載電腦系統製造商,2.32,100.0,100.0,1.0593,2024-09-02,2029/09/02,143.9,105.0
1844,6702,67021,興航一,,,,11.2,,詢圈,凱基證券,,,,100.0,100.0,0.0,,,127.75,31.5
1845,6706,67061,惠特一,6,無擔保,5.0,168.0,3.0,競拍,凱基證券,光電業,全球最大LED點測分選設備商,7.36,109.28,100.0,1.05,2021-02-03,2024/02/03,158.0,98.4
1846,6706,67062,惠特二,6,無擔保,5.0,178.8,3.0,競拍,凱基證券,光電業,全球最大LED點測分選設備商,7.36,113.36,100.0,1.0218,2024-10-25,2027/10/25,115.9,88.05
1847,6715,67151,嘉基一,5,無擔保,3.0,123.4,3.0,競拍,中信證券,電子零組件業,嘉澤轉投資之高速連接線器廠商,6.26,116.22,100.0,1.02,2022-01-19,2025/01/19,186.0,106.8
1848,6715,67152,嘉基二,5,無擔保,3.0,168.0,3.0,競拍,中信證券,電子零組件業,嘉澤轉投資之高速連接線器廠商,6.26,114.74,100.0,1.0213,2024-01-18,2027/01/18,138.0,97.5
1849,6727,67271,亞泰金屬一,玉山銀行,有擔保,3.0,55.9,3.0,詢圈,統一證券,電子零組件業,全球知名的銅箔基板高階含浸設備製造商,2.41,102.0,100.0,1.02,2021-06-10,2024/06/10,199.0,112.2
1850,6753,67531,龍德造船一,6,無擔保,10.0,125.0,3.0,詢圈,元大證券,航運業,台灣民營造船業者,10.8,101.0,100.0,1.055,2024-06-25,2027/06/25,180.0,101.0
1851,6761,67611,穩得一,5,無擔保,4.0,105.9,3.0,詢圈,富邦證券,電子零組件業,國內知名的EMC一站式服務商,2.51,101.0,100.0,1.06,2022-06-08,2025/06/08,140.0,99.95
1852,6768,67681,志強一K,4,無擔保,10.0,101.0,3.0,競拍,元大證券,運動休閒,足球鞋製造龍頭大廠,19.6,114.23,100.0,1.0243,2024-10-31,2027/10/31,172.0,102.05
1853,6796,67961,晉弘一,7,無擔保,2.0,123.0,3.0,競拍,福邦證券,生技醫療業,醫療影像診斷系統解決方案供應商,3.46,104.16,100.0,1.0486,2023-08-25,2026/08/25,119.8,93.0
1854,6803,68031,崑鼎一,0,,5.0,135.58,5.0,詢圈,,綠能環保,中鼎集團旗下，台灣知名廢棄物處理、焚化爐營運商,,,,,2010-11-05,2015/11/05,171.0,93.0
1855,6804,68041,明係一,6,無擔保,2.0,71.2,3.0,競拍,兆豐證券,運動休閒,台灣自行車OEM/ODM公司,3.5,104.24,100.75,1.0351,2023-06-19,2026/06/19,111.0,93.75
1856,6806,68061,森崴能源一,台銀聯合,有擔保,30.0,114.0,3.0,競拍,福邦證券,綠能環保,正崴集團旗下，能源工程及整合服務商,21.6,105.76,100.0,1.0962,2023-11-22,2026/11/22,167.0,96.7
1857,6823,68231,濾能一,6,無擔保,2.5,90.0,3.0,詢圈,永豐金證,半導體業,半導體先進製程關鍵耗材供應商,2.22,100.0,100.0,1.051,2023-06-01,2026/06/01,120.0,98.05
1858,6830,68301,汎銓一,5,無擔保,5.0,150.0,3.0,競拍,台新證券,其他業電子業,半導體材料分析服務龍頭，市占率五成以上,4.68,110.28,100.0,1.0613,2024-08-15,2027/08/15,152.0,99.85
1859,6835,68351,圓裕一,6,無擔保,6.0,50.8,3.0,競拍,中信證券,電子零組件業,台灣軟板及連接線組製造商,6.62,106.95,100.0,1.02,2024-11-01,2027/11/01,113.8,94.5
1860,6840,68401,東研信超一,6,無擔保,2.0,73.4,3.0,競拍,康和證券,其他業電子業,電子設備及電子產品的測試技術服務商,2.53,105.36,101.51,1.0209,2024-05-27,2027/05/27,130.5,88.5
1861,6846,68461,綠茵一,6,無擔保,3.5,83.8,5.0,詢圈,富邦證券,食品工業,台灣保健食品原料製造商,2.7,100.0,100.0,1.02,2025-03-13,20303/13,111.6,92.9
1862,6846,68462,綠茵二,6,無擔保,3.5,81.3,5.0,競拍,富邦證券,生技醫療業,台灣保健食品原料製造商,2.69,105.38,100.0,1.02,2025-03-25,2030-03-25 00:00:00,106.7,94.0
1863,6854,68541,錼創科技-K創一,中國信託,有擔保,8.0,250.9,3.0,詢圈,中信證券,半導體業,全球首家Micro LED晶片載板供應商,10.7,100.0,100.0,1.02,2025-02-27,2028-02-27 00:00:00,119.0,100.05
1864,6863,68631,永道一K,5,無擔保,10.0,305.5,3.0,競拍,富邦證券,通信網路業,永豐餘旗下RFID標籤ODM廠,7.49,111.46,100.0,1.02,2024-10-15,2027/10/15,117.3,89.05
1865,6869,68691,雲豹能源一,永豐銀行,有擔保,8.5,89.9,3.0,詢圈,凱基證券,綠能環保,再生能源一站式整合服務商,11.6,100.5,100.75,1.0277,2023-11-28,2026/11/28,365.0,106.6
1866,6870,68701,騰雲一,6,無擔保,3.5,248.5,3.0,詢圈,元大證券,數位雲端,台灣專業零售業一站式解決方案提供商,2.18,101.0,100.0,1.055,2024-12-05,2029/12/05,111.95,93.0
1867,6870,68702,騰雲二,6,無擔保,3.5,236.6,3.0,競拍,元大證券,數位雲端,台灣專業零售業一站式解決方案提供商,2.18,112.33,100.0,1.02,2024-12-05,2029/12/05,118.5,94.5
1868,6873,68731,泓德能源一,6,無擔保,10.0,120.0,3.0,詢圈,元大證券,綠能環保,太陽能系統整合商,10.0,100.5,100.0,1.0545,2023-09-28,2026/09/28,262.0,104.1
1869,6874,68741,倍力一,6,無擔保,3.0,108.0,3.0,詢圈,富邦證券,資訊服務業,資通轉投資之企業軟體代理及開發廠,2.2,101.0,100.0,1.085,2024-11-04,2027/11/04,111.0,97.55
1870,7402,74021,邑錡一,6,無擔保,3.0,43.0,3.0,詢圈,統一證券,光電業,以「Brin無擔保」為品牌之縮時攝影機供應商,3.49,100.0,101.5075,1.0578,2021-11-09,2024/11/09,316.0,101.45
1871,8011,80111,台通一,5,無擔保,2.8,38.9,3.0,詢圈,元富證券,通信網路業,台灣光纖線纜與光纖被動元件製造商,17.1,,,1.01,2014-03-13,2017/03/03,178.0,99.2
1872,8011,80112,台通二,新光銀行,有擔保,1.5,18.0,3.0,詢圈,元富證券,通信網路業,台灣光纖線纜與光纖被動元件製造商,17.1,100.0,100.0,1.01,2016-06-21,2019/06/21,154.0,105.1
1873,8011,80113,台通三,6,無擔保,1.5,17.8,3.0,詢圈,元富證券,通信網路業,台灣光纖線纜與光纖被動元件製造商,17.1,100.0,100.0,1.01,2016-06-22,2019/06/22,156.0,105.5
1874,8011,80114,台通四,土銀,有擔保,3.0,16.3,3.0,詢圈,元富證券,通信網路業,台灣光纖線纜與光纖被動元件製造商,17.1,100.0,100.0,1.02,2019-06-24,2022/06/24,178.0,99.65
1875,8016,80161,矽創一,0,,,,,詢圈,,半導體業,台灣感測元件及顯示屏驅動IC廠,,,,,,,190.0,99.5
1876,8021,80211,尖點一,0,,,,,詢圈,,其他業電子業,全球前三大PCB鑽針生產商之一,,,,,,,115.0,108.3
1877,8027,80271,鈦昇一,合庫銀行,有擔保,3.0,19.55,3.0,詢圈,合庫證券,電機機械,專業於半導體、主機板、高階基板材料等設備廠商,9.86,100.0,0.0,1.0145,2015-11-27,2018/11/27,259.0,107.0
1878,8027,80272,鈦昇二,合庫銀行,有擔保,4.2,43.5,5.0,詢圈,合庫證券,電機機械,專業於半導體、主機板、高階基板材料等設備廠商,9.86,104.0,100.0,1.0979,2018-06-20,2023/06/20,243.0,103.0
1879,8027,80273,鈦昇三,6,無擔保,10.0,67.6,5.0,詢圈,台中銀證,電機機械,專業於半導體、主機板、高階基板材料等設備廠商,9.86,101.0,100.0,1.0646,2022-07-13,2027/07/13,219.0,101.0
1880,8028,80281,昇陽半導體一,6,無擔保,10.0,76.1,3.0,競拍,富邦證券,半導體業,主要從事再生晶圓與晶圓薄化代工業務,17.3,109.92,100.7519,1.02,2019-11-13,2022/11/13,120.8,96.9
1881,8028,80282,昇陽半導體二,6,無擔保,20.0,140.3,5.0,競拍,永豐金證,半導體業,主要從事再生晶圓與晶圓薄化代工業務,17.3,103.5,100.0,1.02,2025-01-22,2030/01/22,139.05,94.0
1882,8034,80341,榮群一,0,,,,,詢圈,,通信網路業,台灣網路接取設備製造商,,,,,,,169.0,90.0
1883,8038,80381,長園科一,合作金庫,有擔保,4.0,60.6,3.0,詢圈,合作金庫,電子零組件業,氧化鋰鐵電池模組系統應用生產商,6.29,100.0,100.0,1.01,2014-09-16,2017/09/16,145.0,100.0
1884,8039,80391,台虹一,0,,,,,詢圈,,電子零組件業,全球前三大FCCL製造商,,,,,,,188.0,97.5
1885,8039,80392,台虹二,0,,4.0,62.1,3.0,詢圈,,電子零組件業,全球前三大FCCL製造商,,,,,2010-11-07,2013/11/07,126.2,97.7
1886,8042,80421,金山電一,0,,,,,詢圈,,電子零組件業,MB、SPS、CRT用之鋁質電解電容器大廠,,,,,,,321.0,100.0
1887,8042,80422,金山電二,0,,3.0,58.8,3.0,詢圈,,電子零組件業,MB、SPS、CRT用之鋁質電解電容器大廠,,,,,2009-12-20,2012/12/20,116.0,94.0
1888,8042,80423,金山電三,5,無擔保,2.5,40.7,5.0,詢圈,大華證券,電子零組件業,MB、SPS、CRT用之鋁質電解電容器大廠,12.9,100.0,100.0,1.1,2012-10-29,2017/10/19,210.0,98.05
1889,8042,80424,金山電四,4,無擔保,5.0,43.9,3.0,詢圈,凱基證券,電子零組件業,MB、SPS、CRT用之鋁質電解電容器大廠,12.9,100.0,100.0,1.011,2015-06-30,2018/06/30,195.0,101.5
1890,8042,80425,金山電五,5,無擔保,7.0,75.0,5.0,詢圈,福邦證券,電子零組件業,MB、SPS、CRT用之鋁質電解電容器大廠,12.9,100.5,100.0,1.0796,2018-07-10,2023/07/10,109.45,89.0
1891,8043,80431,蜜望實一,0,,,,,詢圈,,電子零組件業,主要代理太陽誘電之積層陶瓷電容及電感,,,,,,,158.0,86.0
1892,8044,80441,網家一,聯保,有擔保,15.0,112.0,3.0,競拍,凱基證券,數位雲端,台灣知名電商平台企業,14.4,107.42,100.0,1.05861,2020-10-07,2023/10/07,142.0,98.8
1893,8049,80491,晶采一,0,,,,,詢圈,,光電業,台灣中小尺寸液晶模組廠,,,,,,,248.0,90.5
1894,8049,80492,晶采二,0,,2.8,21.56,5.0,詢圈,,光電業,台灣中小尺寸液晶模組廠,,,,,2007-07-28,2012/07/28,120.0,40.0
1895,8049,80493,晶采三,合庫擔保,有擔保,3.0,8.0,3.0,詢圈,凱基證券,光電業,台灣中小尺寸液晶模組廠,11.8,,,1.1,2011-11-07,2014/10/28,134.7,97.5
1896,8050,80501,廣積一,0,,,,,詢圈,,電腦及週邊設備業,以工業級嵌入式系統為主之工業電腦廠商,,,,,,,203.0,100.0
1897,8050,80502,廣積二,0,,1.3,53.64,5.0,詢圈,,電腦及週邊設備業,以工業級嵌入式系統為主之工業電腦廠商,,,,,2010-01-30,2015/01/30,167.0,100.5
1898,8050,80503,廣積三,5,無擔保,2.0,41.51,5.0,詢圈,台新證券,電腦及週邊設備業,以工業級嵌入式系統為主之工業電腦廠商,20.7,,,1.05,2012-09-18,2017/09/08,212.0,102.0
1899,8050,80504,廣積四,5,無擔保,1.5,59.29,5.0,詢圈,台新證券,電腦及週邊設備業,以工業級嵌入式系統為主之工業電腦廠商,20.7,100.0,100.0,1.01,2015-02-13,2020/02/13,158.0,107.0
1900,8050,80505,廣積五,5,無擔保,8.0,48.8,5.0,詢圈,台新證券,電腦及週邊設備業,以工業級嵌入式系統為主之工業電腦廠商,20.7,100.0,100.0,1.0271,2020-09-07,2025/09/07,200.0,103.0
1901,8050,80506,廣積六,6,無擔保,16.0,75.0,5.0,詢圈,台新證券,電腦及週邊設備業,以工業級嵌入式系統為主之工業電腦廠商,20.7,100.0,100.0,1.0653,2022-11-22,2027/11/22,158.0,100.0
1902,8066,80661,來思達一,合庫銀,有擔保,3.0,85.0,3.0,詢圈,合庫證券,居家生活,擁有自有品牌之B2B傢俱商，為美國進口傢俱前五名廠商,2.96,103.0,100.0,1.0814,2019-12-17,2022/12/17,110.5,99.5
1903,8067,80671,志旭一,0,,,,5.0,詢圈,,電子通路業,光電資訊產品及美妝商品之專業代理商,,,,,,,182.0,93.0
1904,8069,80691,元太一,0,,,,5.0,詢圈,,光電業,全球電子紙龍頭廠,,,,,,,300.0,90.25
1905,8069,80692,元太二,0,,25.5,,5.0,詢圈,,光電業,全球電子紙龍頭廠,,,,,2009-08-01,2014/08/01,202.0,93.0
1906,8070,80701,長華一,0,無擔保,6.0,127.5,5.0,詢圈,元大證券,電子通路業,半導體封裝材料代理通路商,,,,,2004-04-01,2009-03-31 00:00:00,260.0,98.0
1907,8070,80702,長華二,0,無擔保,15.0,200.0,5.0,詢圈,群益證券,電子通路業,半導體封裝材料代理通路商,,,,,2006-12-14,2011-12-14 00:00:00,269.0,99.1
1908,8070,80703,長華三,0,無擔保,18.0,166.1,5.0,詢圈,群益證券,電子通路業,半導體封裝材料代理通路商,,,,,2010-07-31,2015/07/31,269.0,98.4
1909,8070,80704,長華四,4,無擔保,12.0,24.0,5.0,詢圈,凱基證券,電子通路業,半導體封裝材料代理通路商,6.89,100.5,100.0,1.0494,2020-11-25,2025/11/25,188.0,108.95
1910,8070,80705,長華五,4,無擔保,12.0,36.2,3.0,詢圈,台新證券,電子通路業,半導體封裝材料代理通路商,6.89,101.0,100.0,1.0806,2023-03-13,2026/03/13,163.0,105.0
1911,8071,80711,豐聲一,0,,,,,詢圈,,電子零組件業,專精事務機塑膠機構件及隱形眼鏡之生產業務,,,,,,,100.55,88.0
1912,8074,80741,鉅橡一,0,,,,,詢圈,,電子零組件業,全球最大PCB墊板供應商,,,,,,,189.0,88.0
1913,8074,80742,鉅橡二,0,,,,,詢圈,,電子零組件業,全球最大PCB墊板供應商,,,,,,,116.0,79.5
1914,8074,80743,鉅橡三,兆豐銀保,有擔保,1.0,16.65,3.0,詢圈,華南永昌,電子零組件業,全球最大PCB墊板供應商,8.1,,,1.0109,2012-10-18,2017/10/08,312.0,108.0
1915,8074,80744,鉅橡四,一銀擔保,有擔保,0.8,16.65,3.0,詢圈,華南永昌,電子零組件業,全球最大PCB墊板供應商,8.1,,,1.0109,2012-10-18,2017/10/08,280.0,110.0
1916,8074,80745,鉅橡五,第一/兆豐,有擔保,4.5,20.4,5.0,詢圈,康和證券,電子零組件業,全球最大PCB墊板供應商,8.1,100.0,100.0,1.021,2015-08-20,2020/08/20,187.0,105.2
1917,8076,80761,伍豐一,0,,,,,詢圈,,電腦及週邊設備業,跨入博奕產業之台灣POS專業廠商,,,,,,,385.0,100.0
1918,8076,80762,伍豐二,0,,4.0,83.1,5.0,詢圈,,電腦及週邊設備業,跨入博奕產業之台灣POS專業廠商,,,,,2006-08-22,2011/08/22,348.0,107.0
1919,8076,80763,伍豐三,第一銀行,有擔保,5.0,40.1,3.0,詢圈,第一金證,電腦及週邊設備業,跨入博奕產業之台灣POS專業廠商,30.1,,,1.01,2012-12-27,2015/12/17,477.0,107.0
1920,8076,80764,伍豐四,第一銀行,有擔保,6.0,53.9,3.0,詢圈,富蘭克林證券,電腦及週邊設備業,跨入博奕產業之台灣POS專業廠商,30.1,100.0,100.0,1.05,2018-06-20,2021/09/20,128.0,99.7
1921,8077,80771,冠華一,0,,,,,詢圈,,觀光餐旅,以台北市為主的飯店經營業者,,,,,,,128.0,73.0
1922,8079,80791,誠遠一,0,,,,,詢圈,,,,,,,,,,163.0,99.0
1923,8079,80792,誠遠二,0,,,,,詢圈,,,,,,,,,,163.0,86.5
1924,8082,80821,捷超一,0,,,,,詢圈,,,,,,,,,,256.0,117.0
1925,8082,80822,捷超二,0,,1.5,14.6,5.0,詢圈,,,,,,,,2008-04-29,2013/04/29,147.5,100.0
1926,8082,80823,捷超三,0,,1.0,,5.0,詢圈,,,,,,,,2008-05-02,2013/05/02,139.0,82.0
1927,8084,80841,巨虹一,0,,,,,詢圈,,電子通路業,經營記憶體通路及餐飲、助聽器等產品,,,,,,,128.0,102.9
1928,8085,80851,福華一,0,,,,,詢圈,,其他業電子業,大同集團旗下電子零組件廠,,,,,,,245.0,84.1
1929,8085,80852,福華二,0,,5.5,38.0,5.0,詢圈,,其他業電子業,大同集團旗下電子零組件廠,,,,,2007-10-20,2012/10/20,100.0,77.0
1930,8087,80871,華鎂一,0,,,,,詢圈,,綠能環保,從事太陽能、風電等再生能源電廠投資與建置業務,,,,,,,112.5,100.0
1931,8088,80881,品安一,0,,,,,詢圈,,半導體業,台灣DRAM模組廠,,,,,,,0.0,265.0
1932,8088,80882,品安二,0,,,,,詢圈,,半導體業,台灣DRAM模組廠,,,,,,,151.0,100.0
1933,8091,80911,翔名一,0,,2.5,43.9,3.0,詢圈,,半導體業,台灣半導體離子植入機之關鍵零件最大供應商,,,,,2010-04-27,2013/04/27,187.0,105.0
1934,8091,80912,翔名二,中國信託擔保,有擔保,2.5,52.7,3.0,詢圈,中信證券,電子零組件業,台灣半導體離子植入機之關鍵零件最大供應商,4.8,,,1.01,2011-11-07,2014/10/28,151.0,100.95
1935,8091,80913,翔名三,6,無擔保,1.5,53.1,3.0,詢圈,中信證券,電子零組件業,台灣半導體離子植入機之關鍵零件最大供應商,4.8,,,1.01,2011-11-08,2014/10/29,146.0,100.2
1936,8091,80914,翔名四,5,無擔保,5.5,136.0,3.0,詢圈,玉山證券,電子零組件業,台灣半導體離子植入機之關鍵零件最大供應商,5.28,100.5,100.0,1.058,2024-08-15,2027/08/15,133.95,102.0
1937,8092,80921,建暐一,0,,,,,詢圈,,其他業電子業,IC封裝模具及量測儀器廠製造商,,,,,,,103.5,98.0
1938,8092,80922,建暐二,台銀擔,有擔保,1.2,11.42,3.0,詢圈,台銀證券,其他業電子業,IC封裝模具及量測儀器廠製造商,5.18,,,1.0106,2011-08-12,2014/08/02,216.0,100.5
1939,8092,80923,建暐三,陽信銀,有擔保,1.3,10.0,3.0,詢圈,國票證券,其他業電子業,IC封裝模具及量測儀器廠製造商,5.18,100.0,100.0,1.02,2020-07-22,2023/07/22,147.0,106.6
1940,8092,80924,建暐四,陽信銀行,有擔保,1.7,14.5,3.0,競拍,國票證券,電子零組件業,IC封裝模具及量測儀器廠製造商,5.18,139.45,100.0,1.0211,2024-03-11,2027/03/11,230.0,120.15
1941,8096,80961,擎亞一,0,,,,,詢圈,,電子通路業,為韓國三星在台之主要合作夥伴,,,,,,,157.0,92.0
1942,8097,80971,鴻松一,0,,,,,詢圈,,通信網路業,網通CPE設備供應商,,,,,,,157.0,101.6
1943,8097,80972,常珵二,安泰銀行,有擔保,2.0,23.6,3.0,詢圈,富邦證券,通信網路業,網通CPE設備供應商,6.81,102.0,100.0,1.02,2021-06-21,2024/06/21,381.0,112.2
1944,8101,81011,華冠一,0,,,,,詢圈,,通信網路業,華宇集團旗下手機ODM代工廠,,,,,,,141.0,53.0
1945,8103,81031,瀚荃一,0,,,,,詢圈,,電子零組件業,各種應用之連接器及線纜組件廠,,,,,,,232.0,99.0
1946,8103,81032,瀚荃二,0,,2.5,,5.0,詢圈,,電子零組件業,各種應用之連接器及線纜組件廠,,,,,2006-07-07,2011/07/07,188.0,97.8
1947,8103,81033,瀚荃三,0,,3.0,43.8,5.0,詢圈,,電子零組件業,各種應用之連接器及線纜組件廠,,,,,2010-05-29,2015/05/29,207.0,96.0
1948,8103,81034,瀚荃四,5,無擔保,5.0,42.2,3.0,競拍,群益證券,電子零組件業,各種應用之連接器及線纜組件廠,7.9,105.8,100.0,1.0203,2021-10-21,2024/10/21,219.0,99.5
1949,8104,81041,錸寶一,7,無擔保,3.5,50.8,3.0,詢圈,福邦證券,光電業,錸德轉投資的全球PMOLED龍頭廠商,7.47,100.0,100.0,1.0205,2020-07-17,2023/07/17,192.0,97.0
1950,8104,81042,錸寶二,7,無擔保,6.0,80.5,5.0,詢圈,福邦證券,光電業,錸德轉投資的全球PMOLED龍頭廠商,7.47,100.0,100.0,1.0662,2022-01-11,2027/01/11,119.0,90.0
1951,8105,81051,凌巨一,0,,7.0,17.0,5.0,詢圈,,光電業,日本凸版印刷旗下，主要製造利基型顯示模組,,,,,2010-06-29,2015/06/29,161.0,94.5
1952,8105,81052,凌巨二,0,,10.0,23.2,5.0,詢圈,,光電業,日本凸版印刷旗下，主要製造利基型顯示模組,,,,,2011-03-11,2016/03/11,103.8,81.45
1953,8107,81071,大億一,0,,7.0,31.9,5.0,詢圈,,電機機械,大億集團旗下之汽車零組件供應商,,,,,2007-08-28,2012/08/28,112.2,86.0
1954,8107,81072,大億二,台新/大眾銀擔,有擔保,3.0,13.2,3.0,詢圈,台新證券,電機機械,大億集團旗下之汽車零組件供應商,7.5,,,1.0154,2011-07-18,2014/07/08,123.0,100.5
1955,8107,81073,大億三,6,無擔保,3.0,12.6,5.0,詢圈,台新證券,電機機械,大億集團旗下之汽車零組件供應商,7.5,,,1.0154,2011-07-18,2016/07/15,148.0,83.5
